origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
ADP,72,MOs1,656,0.00116783824609375
PH,946,SSp-m4,950,0.00116726187641602
LM,210,ORBl1,448,0.00116725795976562
LM,210,onl,1016,0.00116714416875
MM,491,TEa6b,786,0.00116642649819336
PH,946,SSp-bfd5,1070,0.0011663649921875
AHN,88,VISpor1,312782632,0.00116573934078369
PH,946,IPI,607344850,0.00116560843984375
ADP,72,VERM,645,0.00116553427336121
LM,210,RSPv1,542,0.00116549061015625
PVp,126,PRT,1100,0.00116544979193931
TU,614,SSp-ll,337,0.00116525524628334
LM,210,vtd,397,0.0011647017484375
MM,491,LGd-co,496345668,0.0011643631125
TMv,1,SSs6b,893,0.00116345804804687
ZI,797,SOC,398,0.00116339475837402
PMv,1004,AOBgr,196,0.00116265978828125
AHN,88,PC5,549009223,0.0011625238515625
LPO,226,chpl,108,0.00116185113515625
PVHd,63,RPA,230,0.00116029155703125
PMv,1004,SSp-tr6a,9,0.00116017698125
TMv,1,amc,884,0.0011601023328125
LPO,226,MDRN,395,0.0011598434606445301
PH,946,AN,1017,0.00115787022011719
AHN,88,MOp5,648,0.00115625060742187
LPO,226,ENTm2,543,0.00115577124960937
PVp,126,IA,1105,0.00115574136152344
ARH,223,PG,931,0.00115443360703125
MPN,515,ORBm1,484,0.0011541885029541
DMH,830,VISl2/3,973,0.0011537453005859401
TMv,1,SSp-bfd4,1047,0.00115301184140625
ZI,797,SF,310,0.00115268423046875
PMv,1004,KF,123,0.00115182818515625
DMH,830,VISpm6b,469,0.0011516285484375
ADP,72,PMd,980,0.0011514601683593698
PVH,38,LSc,250,0.00115145910605469
PSTN,364,IC,4,0.00115070068476162
MM,491,NLOT3,1139,0.0011504545390625
ZI,797,AUDp6b,1005,0.001150032603125
VMH,693,VISpl5,902,0.00114941610273437
VMH,693,FRP5,526157192,0.00114919900976562
PSTN,364,ADP,72,0.00114916128837891
ZI,797,AMB,135,0.0011491341529541
TU,614,VAL,629,0.0011479866042968699
TMv,1,ARH,223,0.0011468325203125
LM,210,VISpor5,312782644,0.0011467815296875
LM,210,ORBvl6a,608,0.0011465351515625
ZI,797,PAR,843,0.0011463569092773401
DMH,830,LT,66,0.00114625499023437
PH,946,KF,123,0.0011457783121093699
DMH,830,sctd,553,0.0011456996919921901
MPO,523,VISl,409,0.00114565446218128
PVHd,63,ORBvl,746,0.00114483006050425
SUM,525,tsp,877,0.00114428042780762
TU,614,ANcr2,1064,0.001144130553125
ARH,223,MV,202,0.001143702875
PSTN,364,NLOT3,1139,0.001143506875
MM,491,AIp6b,355,0.0011432840015625
TMv,1,VISpor1,312782632,0.00114318573359375
ADP,72,MD,362,0.0011429682578125
SUM,525,ProS,484682470,0.00114243371757812
TMv,1,VISli,312782574,0.00114190538369141
PMv,1004,VISa5,312782562,0.00114088058984375
PMv,1004,SSp-ll1,1030,0.00114003066953125
PMv,1004,PGRNl,978,0.00113911852783203
SUM,525,SSp-ul6a,945,0.00113833655195312
TMv,1,SSp-n1,558,0.00113814263828125
AHN,88,SSp-n,353,0.00113748674776609
AHN,88,SSp-n1,558,0.00113748626796875
SUM,525,VISpm5,565,0.00113682416503906
AHN,88,ILA6b,1081,0.0011365187237304699
SBPV,347,SNr,381,0.00113600593203125
TU,614,sptV,794,0.00113485143652344
TU,614,PRE,1084,0.00113369686445312
SBPV,347,VISC,677,0.00113248517668304
LM,210,POL,1029,0.00113230865234375
SBPV,347,fxpo,737,0.00113226377714844
PH,946,VISp6b,305,0.00113179298237305
LHA,194,VISam6a,1046,0.0011303444031249999
PVHd,63,RSPagl,894,0.0011302933920229
ARH,223,mct,428,0.0011297028859375
LM,210,VISl,409,0.0011294263807678198
PSTN,364,IG,19,0.0011288577890625
SBPV,347,TMd,1126,0.00112873944257812
ADP,72,MY-mot,370,0.0011285111977887199
ZI,797,VISli6a,312782594,0.00112817402731934
PVH,38,PGRNd,970,0.00112789689140625
ZI,797,ee,964,0.0011277682550415
PSTN,364,or,484682520,0.001126597128125
LM,210,SSp-tr6a,9,0.0011264958167968699
DMH,830,VISC4,1010,0.00112622744609375
PMv,1004,MPT,531,0.0011261595160156198
PSTN,364,VPL,718,0.0011246413390625
PVHd,63,CUN,616,0.00112460722329102
PSTN,364,VLPO,689,0.00112378277675781
MPO,523,DTN,880,0.00112307827734375
MM,491,SSp-n,353,0.00112122061748047
LPO,226,sctv,866,0.00112090099296875
PH,946,VISpm5,565,0.00112064957128906
SUM,525,GPi,1031,0.0011202357796875
PVH,38,ILA1,707,0.00111990607285156
MPN,515,MOB,507,0.00111979382265625
LHA,194,VISam2/3,1066,0.00111979321434326
DMH,830,VISpm5,565,0.0011197023496093699
LHA,194,VISpl2/3,269,0.00111969938759766
ARH,223,ORBm1,484,0.00111953147167969
ARH,223,ANcr1,1056,0.001118592825
SBPV,347,AUD,247,0.00111824771714802
ARH,223,ENTl2,20,0.0011180516812499999
ADP,72,sm,802,0.00111716659960937
PMv,1004,vtd,397,0.0011166160578125
LPO,226,SCH,286,0.0011165889546875
DMH,830,PST,356,0.00111656714394531
DMH,830,stc,484682528,0.00111602745488281
PVp,126,CP,672,0.00111541360546875
PVp,126,STRd,485,0.00111541360546875
ARH,223,IG,19,0.0011144559234375
SUM,525,TEa2/3,1127,0.00111437425039062
PVHd,63,AId,104,0.00111372799913216
PMv,1004,Eth,560581551,0.001113373253125
AHN,88,VISp6a,33,0.0011130084328125
SUM,525,SH,333,0.0011127197921875
TU,614,MEV,460,0.00111264104765625
LM,210,COPY,1033,0.0011120823328125
LM,210,SPA,609,0.0011118927640625
LM,210,KF,123,0.00111131169296875
TMv,1,ORBl1,448,0.0011106575142578099
TMv,1,RSPd1,442,0.0011103818796875
LHA,194,Xn,917,0.00110936800078125
LHA,194,ts,237,0.00110936800078125
AHN,88,AUDv6a,520,0.00110768508046875
VMH,693,LRNp,963,0.0011076505890625
SUM,525,tspc,1043,0.00110764469375
LPO,226,Vn,901,0.0011072298003662099
VMH,693,SSp-tr2/3,670,0.00110593225859375
MPN,515,stc,484682528,0.00110589897783203
AVPV,272,HIP,1080,0.0011054735566956
PH,946,LGd-co,496345668,0.00110542448652344
TMv,1,ORBvl6a,608,0.00110534464140625
AHN,88,AId6a,783,0.00110485178466797
SUM,525,VISpor1,312782632,0.0011043229411621099
MM,491,AUDd,1011,0.00110412947860336
LM,210,AOB,151,0.00110391256436768
TMv,1,PVp,126,0.0011038693394531199
PSTN,364,CS,679,0.00110347204707031
MM,491,VISpm2/3,41,0.0011032733003906198
LM,210,SSp-tr2/3,670,0.0011030657059570301
LHA,194,SG,318,0.001102844378125
TMv,1,bsc,916,0.00110278756875
ARH,223,ENTm3,664,0.001101846921875
MPN,515,vhc,449,0.00110173351367187
VMH,693,VISp2/3,821,0.0011017194453125
PMv,1004,PERI5,692,0.00110138004375
ARH,223,MMd,606826659,0.00110066805078125
ZI,797,VISl5,613,0.0011005141912597699
PVH,38,ECT2/3,427,0.0011005134447753901
ARH,223,ILA1,707,0.0011003606379882801
MPO,523,DMX,839,0.0011002286203125
LPO,226,CEAc,544,0.00110020919706421
LHA,194,ASO,332,0.00109893308232422
SO,390,PIR,961,0.00109751068984375
LPO,226,PALd,818,0.0010974220991058301
LHA,194,VISpm5,565,0.0010969581466552698
LM,210,V4,145,0.001096648940625
LHA,194,df,530,0.001095111259375
PVHd,63,VPL,718,0.0010940709161621099
ARH,223,GRN,1048,0.001094009065625
MM,491,dtd,1060,0.00109359455625
SUM,525,VII,661,0.0010934898187499999
PSTN,364,MA3,549009211,0.00109312660625
PSTN,364,PERI5,692,0.001093037028125
MM,491,SPVO,445,0.00109233161953125
LHA,194,AUDpo5,791,0.0010918637706176801
TMv,1,ORBvl2/3,288,0.0010915258375
PMv,1004,IPL,607344846,0.0010912907714843698
SBPV,347,In,840,0.00109038629625969
SUM,525,scwm,484682512,0.00109033615195312
PVH,38,CENT,920,0.00108979891289062
PSTN,364,ORBm5,620,0.0010897031140625
AHN,88,PL6b,132,0.00108925594121094
STN,470,GU5,187,0.001089038934375
PH,946,CBN,519,0.00108770507408905
MPN,515,MOp1,320,0.0010874566171875
ARH,223,ENTl1,1121,0.0010873427496093698
PMv,1004,VISa1,312782550,0.00108728408359375
MM,491,SSp-m1,878,0.00108578716230469
PMv,1004,AUDv4,990,0.00108570993945312
TU,614,SSp-bfd1,981,0.00108549389921875
LHA,194,MMp,606826655,0.00108438649921875
DMH,830,AQ,140,0.00108419524609375
PVp,126,SSs,378,0.00108295487459561
PVp,126,SSs1,873,0.001082948846875
MM,491,IntG,563807439,0.00108141641015625
MM,491,OP,706,0.0010809835066406199
TMv,1,AUDv2/3,755,0.0010805653796875
ADP,72,chpl,108,0.0010797196703125
LM,210,ILA1,707,0.001079657271875
TU,614,MOs6a,1021,0.0010793929015625
SUM,525,onl,1016,0.00107905905078125
PVH,38,RSPv,886,0.0010789891277977
TMv,1,NTS,651,0.00107895278203125
ARH,223,PL2/3,304,0.00107888464140625
PSTN,364,SSp-n,353,0.00107853377700195
LPO,226,SSp-tr6a,9,0.0010784386265625
PH,946,VISp2/3,821,0.00107819071240234
VMH,693,AMB,135,0.0010764886864563
MPO,523,SSp-bfd6a,1038,0.001075326896875
SBPV,347,SI,342,0.0010753012484375
VMH,693,AUDp5,847,0.00107401157226562
MPO,523,icp,1123,0.0010737179359375
SCH,286,PIR,961,0.0010735539390625
PH,946,LT,66,0.00107272579838867
MPO,523,mlf,62,0.0010721891359375
LM,210,FF,804,0.00107153487109375
LM,210,mtt,690,0.00107115228828125
SUM,525,PL1,171,0.00107040956503906
ADP,72,V4,145,0.0010702214796875
ZI,797,PDTg,599626927,0.00106949869918213
MPO,523,AId5,1101,0.0010694904854614302
LHA,194,AOB,151,0.00106852085908203
PVp,126,aco,900,0.00106850376171875
PMv,1004,SPVI,437,0.0010676339734375
SBPV,347,SO,390,0.00106666348034668
SUM,525,SCzo,834,0.00106580692421875
TMv,1,VISa6a,312782566,0.0010653008269531198
PSTN,364,ME,10671,0.00106332890234375
MPN,515,EW,975,0.0010632643984375
PMv,1004,VISa6a,312782566,0.00106306797734375
TMv,1,vtd,397,0.00106227777578125
MPO,523,VISpl,425,0.00106223589099083
STN,470,scwm,484682512,0.00106213479459837
TMv,1,CL,575,0.00106179191015625
PVp,126,SPF,406,0.00106110766750488
PVH,38,sctd,553,0.0010608725667968699
PSTN,364,RSP,254,0.0010607385994952801
LM,210,Vn,901,0.00106018511550665
ZI,797,FRP6a,526157196,0.00106012246693726
PVHd,63,PPT,1061,0.00106011081777344
PH,946,SPVI,437,0.0010598620375
SUM,525,RSPagl5,774,0.00105963383339844
PSTN,364,TTv,605,0.0010594045765625
SUM,525,RSPv5,687,0.0010585423009765599
LHA,194,IPRL,607344862,0.00105782995390625
TMv,1,APr,484682508,0.00105729960546875
MPN,515,MDRN,395,0.00105714510354004
SBPV,347,PRNr,146,0.00105614018125
PMv,1004,sctv,866,0.001056040803125
SBPV,347,IC,4,0.00105413697607422
STN,470,ccb,484682516,0.00105353113701172
ARH,223,MOp6a,844,0.00105249737578125
PVp,126,VERM,645,0.00105218326601257
ARH,223,VISpor,312782628,0.00105209884882812
MPN,515,mtt,690,0.0010520236453125
STN,470,MY-sen,386,0.00105117069386754
MPN,515,RPA,230,0.00104986377890625
PH,946,SSp-tr6b,461,0.0010497656640625
MPO,523,MEV,460,0.00104917054375
PH,946,V,621,0.00104768753769531
SUM,525,RN,214,0.00104755044296875
LHA,194,NOD,968,0.00104640650351562
PSTN,364,SPIV,225,0.00104581533095703
LPO,226,FC,982,0.00104548141796875
TMv,1,SSp-ll1,1030,0.00104540418554687
LPO,226,SSp-ll4,1094,0.00104458230625
LHA,194,VeCB,589508455,0.00104447425742187
LM,210,icp,1123,0.00104427917617187
PVHd,63,LD,155,0.00104419202890625
PVHd,63,ccb,484682516,0.0010434552296875
MM,491,SSp-ul1,450,0.00104295817636719
TMv,1,RSPagl6a,906,0.0010418957089843698
PSTN,364,SOC,398,0.00104154109892426
LHA,194,TEa6b,786,0.00104107222426758
PMv,1004,SSp-n5,702,0.0010409450515625
PMv,1004,PCN,907,0.00104081359375
ADP,72,opt,125,0.00104080934453125
LM,210,PGRNl,978,0.0010407043390625
DMH,830,"CUL4, 5",1091,0.0010406965871093698
DMH,830,CUL,928,0.0010406965871093698
AVPV,272,MD,362,0.00104047147421875
LPO,226,PCN,907,0.0010392167296875
TU,614,em,1092,0.00103872502258301
TMv,1,MGv,1079,0.0010382011281249999
MPN,515,AN,1017,0.00103773144589844
AHN,88,APr,484682508,0.0010375710587883
AHN,88,arb,728,0.001037474090625
LHA,194,VISpor6a,312782648,0.00103746042421875
LPO,226,AUDpo,1027,0.00103658659188232
TMv,1,FRP2/3,667,0.00103609085507812
PVHd,63,RN,214,0.0010360703464965802
MPN,515,NLOT,619,0.00103591552336426
AHN,88,VISp2/3,821,0.00103566651220703
MPN,515,sptV,794,0.00103491096953125
PVHd,63,FF,804,0.00103491010042725
SBPV,347,CUL,928,0.00103480561953125
SBPV,347,"CUL4, 5",1091,0.00103480561953125
SCH,286,VMPO,576073699,0.00103451348574219
LPO,226,vhc,449,0.0010344812625
MPN,515,dscp,812,0.0010340830609375
SBPV,347,cc,776,0.00103396893828987
TMv,1,icp,1123,0.0010337186234375
LPO,226,py,190,0.00103351452695312
PVH,38,AD,64,0.00103346132558594
DMH,830,XII,773,0.00103302468007812
PSTN,364,SOCl,114,0.00103293181066284
LM,210,MOp6b,882,0.00103265183984375
ZI,797,RPA,230,0.00103260046640625
DMH,830,VISl6b,121,0.00103120511962891
SCH,286,MBO,331,0.00103063314481812
STN,470,LPO,226,0.00103046910996094
MM,491,SG,318,0.0010304030078125
STN,470,VISp,385,0.00103003847281494
PVH,38,PD,914,0.00102958978007812
AHN,88,AUDp,1002,0.00102848411437016
TMv,1,NLL,612,0.0010283483
SCH,286,IIn,848,0.0010281371980468699
SCH,286,och,117,0.0010281371980468699
PVH,38,chpl,108,0.00102770383515625
VMH,693,pyd,198,0.0010276086296875
AHN,88,SCO,599626923,0.0010268017375
SUM,525,SSp-m5,974,0.00102605069765625
SUM,525,GENv,1014,0.00102534596825561
AHN,88,KF,123,0.00102522726318359
MM,491,MEV,460,0.00102505163359375
AHN,88,mlf,62,0.00102502125742187
PSTN,364,SSs6b,893,0.001023345246875
PVp,126,ATN,239,0.0010233386302002
SUM,525,SSp-bfd1,981,0.00102285610820312
LM,210,sV,229,0.001022680378125
PSTN,364,TEa2/3,1127,0.0010223149453125
TMv,1,POST,1037,0.0010212638953125
PVHd,63,EPd,952,0.0010212390459960901
SUM,525,SEZ,98,0.00102085040996094
AVPV,272,opt,125,0.00102043399609375
MPO,523,VISrl6a,312782620,0.0010201459296875
PVHd,63,PSV,7,0.00102003910227051
SUM,525,SSp-un,182305689,0.00101973992145567
PMv,1004,MOp6b,882,0.0010197327792968698
TMv,1,PVHd,63,0.00101930559882812
ADP,72,ENTm5,727,0.00101917052777405
PVH,38,LRNp,963,0.00101901891054687
ARH,223,ACAv2/3,296,0.0010188311218749999
SBPV,347,MSC,904,0.00101800529003906
SUM,525,RSPd5,610,0.00101778423735352
LHA,194,Acs5,549009219,0.00101722727148437
PVH,38,opt,125,0.00101629986992187
SUM,525,VISpor6a,312782648,0.0010154407130615198
SO,390,cpd,924,0.00101445637890625
MPO,523,ORBl6a,440,0.00101431641547852
PSTN,364,SSp-m4,950,0.0010137641390625
LPO,226,sV,229,0.00101340456328125
SBPV,347,MOp5,648,0.0010126284109375
ARH,223,CU,711,0.00101259483828125
ZI,797,AUDpo4,759,0.0010120159875
VMH,693,ee,964,0.0010115096796875
PMv,1004,ORBl1,448,0.00101140658828125
LM,210,P5,549009215,0.0010105028828125
LM,210,NLOT1,260,0.0010100670890625
PVH,38,V4r,153,0.00101001544765625
MM,491,SCsg,842,0.0010095075703125
PMv,1004,VII,661,0.0010091369503906198
LHA,194,AUDv4,990,0.0010090767531249999
ADP,72,ACA,31,0.00100903821292748
MPO,523,MOp2/3,943,0.00100840276027832
MPO,523,PFL,1041,0.0010082449015625
ARH,223,RSPagl,894,0.0010075721827636698
LPO,226,EW,975,0.0010074767691406199
LM,210,SSp-un6a,182305709,0.00100740135029297
STN,470,AV,255,0.00100732935163574
LPO,226,VISli5,312782590,0.001006127565625
TU,614,CA2,423,0.00100566349160156
PSTN,364,VISpor1,312782632,0.00100554332436523
VMH,693,SSp-m6a,1102,0.0010048455265625
MM,491,LT,66,0.00100414396523437
ARH,223,MOp1,320,0.00100411535
ZI,797,ORBvl5,1125,0.0010035727727966302
PVp,126,ProS,484682470,0.00100312213339844
SBPV,347,SSs4,1035,0.0010030210421875
PMv,1004,SSp-n2/3,838,0.00100242197890625
PH,946,SSp-n5,702,0.00100232450663364
PVp,126,SPFm,414,0.0010021422578125
PSTN,364,MMl,606826647,0.00100124276118774
LM,210,IAD,1113,0.0010008074480468698
ADP,72,MRN,128,0.00100066058203125
PMv,1004,FOTU,944,0.0010004152374999999
TMv,1,SO,390,0.0010001042980468699
TU,614,NLL,612,0.00100003866484375
TMv,1,V4,145,0.000999810546875
PMv,1004,SLD,358,0.00099953905625
ZI,797,SOCl,114,0.00099947991171875
ZI,797,ORBm1,484,0.000999440472460937
MPN,515,MY-sen,386,0.000999298382339668
PVH,38,mcp,78,0.00099914992734375
TMv,1,VISC4,1010,0.00099904074921875
ZI,797,PS,1109,0.000998725306933594
PMv,1004,PPT,1061,0.00099836646328125
TMv,1,SUT,534,0.00099768253046875
TMv,1,LGd-co,496345668,0.00099729321015625
SUM,525,mcp,78,0.000997178634375
PVHd,63,ACAd5,1015,0.000997134228125
PSTN,364,SSp-ul,369,0.0009967721520996089
LM,210,FRP2/3,667,0.00099576180703125
TMv,1,SGN,325,0.0009955359859375
MM,491,Pa4,606826663,0.00099489998125
PMv,1004,VISpl2/3,269,0.00099383610703125
AHN,88,sctd,553,0.000993733149609375
TMv,1,PCN,907,0.0009934937578125
AHN,88,VISpm,533,0.000992293205175781
PSTN,364,mtt,690,0.000991941558398437
PMv,1004,Su3,614454277,0.0009919124359375
PH,946,IP,91,0.000991814357580566
ARH,223,AMv,1104,0.000991470134375
ARH,223,AUDp1,735,0.000991280369433594
AVPV,272,SS,453,0.0009908056201004029
ARH,223,"CUL4, 5",1091,0.000990740130078125
ARH,223,CUL,928,0.000990740130078125
PVH,38,ANcr1,1056,0.00099042226171875
DMH,830,GU6b,662,0.0009902968427734369
MM,491,SPVI,437,0.000990037898828125
PSTN,364,tsp,877,0.000989995672216797
MPO,523,TTv,605,0.000989675509375
VMH,693,AUDd,1011,0.000989620753430176
LHA,194,VISl6a,74,0.000989307296386719
PVHd,63,SSp-tr2/3,670,0.00098889353828125
LPO,226,FRP5,526157192,0.00098877345
PVHd,63,FS,998,0.000988406619921875
PH,946,AUDd2/3,600,0.000988217759375
SBPV,347,ACA,31,0.0009875568987434962
DMH,830,MA3,549009211,0.00098710082734375
LPO,226,SSp-tr4,1086,0.000987080582843017
LPO,226,COAp,647,0.000987001071191406
AVPV,272,HEM,1073,0.0009865913846557619
LPO,226,AUDd5,252,0.0009851870328125
ARH,223,RPA,230,0.000985098603125
DMH,830,CENT3,984,0.00098503984140625
TMv,1,AUDp2/3,251,0.000984783299609375
MPO,523,ORBm5,620,0.000984726450429725
PVp,126,ORB,714,0.000984494900036621
STN,470,mtt,690,0.000983619549609375
PVHd,63,TR,566,0.00098361294609375
ARH,223,V4r,153,0.0009832875171875
STN,470,lotg,21,0.00098274365546875
STN,470,lot,665,0.00098274365546875
VMH,693,SSs2/3,806,0.00098238656796875
MPO,523,mct,428,0.00098216821171875
AHN,88,VISl,409,0.000980934864611816
MM,491,ILA6b,1081,0.000980123725
STN,470,LDT,162,0.000979736501184082
MPO,523,ENTm1,526,0.00097913694921875
SUM,525,dhc,443,0.00097907248359375
MPN,515,AMv,1104,0.000978696772265625
ARH,223,EW,975,0.000978685575
PVp,126,NLOT1,260,0.00097845324609375
PH,946,SSp-n6b,929,0.0009776485359375
PMv,1004,SGN,325,0.00097749070234375
PVHd,63,VMPO,576073699,0.00097737509296875
TMv,1,PRC,50,0.0009772282078125
DMH,830,mct,428,0.00097677668046875
TMv,1,MARN,307,0.000976398346875
LM,210,SSp-ul4,577,0.00097576299296875
PMv,1004,IPA,607344842,0.0009756491828125
PMv,1004,AUDp6a,954,0.00097543584140625
STN,470,AId2/3,328,0.000974960484507751
TMv,1,Xi,560581559,0.0009746512671875
LHA,194,VI,653,0.00097357211875
ZI,797,ACAv6a,810,0.0009730419250076289
TU,614,PERI,922,0.000973012996569824
ZI,797,BA,292,0.0009727062779235839
VMH,693,IV,115,0.0009725963296875
LPO,226,SSp-ul1,450,0.000972506268261719
LPO,226,TEa6a,729,0.000972211710267639
VMH,693,SSp-n1,558,0.0009718311640625
DMH,830,MMp,606826655,0.00097107300390625
MM,491,GU5,187,0.000970649555859375
LM,210,AD,64,0.0009705475937499999
ARH,223,RSPv1,542,0.000969859277734375
PVHd,63,AMBd,939,0.0009691960981445311
PVH,38,IF,12,0.000968846930078125
PMv,1004,NLOT3,1139,0.000968373429296875
ARH,223,P5,549009215,0.000968363093359375
PVHd,63,RSPd,879,0.000967778924475097
ZI,797,SEZ,98,0.00096747916015625
LM,210,CBN,519,0.0009667305093017581
SUM,525,RR,246,0.0009666643437499999
MPN,515,VP,709,0.000966639220955956
PVH,38,int,6,0.0009653216671875
PVHd,63,fr,595,0.0009652852904296869
PSTN,364,AUDv1,959,0.000965223301123047
AHN,88,SSs2/3,806,0.0009644810875
ARH,223,FRP,184,0.0009635552618427269
LHA,194,AUDp4,816,0.00096333540625
AHN,88,RSPd2/3,434,0.0009632689500000001
LPO,226,ENTm1,526,0.00096284766484375
LPO,226,SSp-bfd6b,1062,0.0009624806625
MPN,515,GENv,1014,0.000961987078717041
STN,470,VISC6a,857,0.0009619450312500001
PVH,38,VIS,669,0.0009618024965414519
AHN,88,PERI6a,335,0.00096178884375
PSTN,364,ND,587,0.0009615322828125
PMv,1004,DCO,96,0.000961520587890625
LHA,194,sctd,553,0.00096126580703125
MPO,523,RSPagl2/3,965,0.000960083177197265
MPO,523,CLA,583,0.0009596584921875
SUM,525,PAR,843,0.0009595808578125
ZI,797,AQ,140,0.000959369449609375
SUM,525,VISC2/3,1106,0.00095678314921875
MPN,515,mp,673,0.000956494642578125
MPO,523,csc,336,0.00095609799140625
ZI,797,PL2/3,304,0.0009550323879516599
MM,491,SSp-bfd1,981,0.0009549292935546869
ADP,72,V4r,153,0.0009545273500000001
PSTN,364,Acs5,549009219,0.000953255789868927
MM,491,ORBl2/3,412,0.000953249770703125
MPN,515,LGv,178,0.000952420430151367
LHA,194,IPDL,607344858,0.0009523989890625
LPO,226,GU,1057,0.0009521942172039619
VMH,693,AOB,151,0.000952131417480469
PVHd,63,SPVI,437,0.0009513925750000001
ARH,223,cing,940,0.0009510165765625
LM,210,VISp4,721,0.0009509705146484369
ARH,223,sctd,553,0.0009507700453125
VMH,693,VISli,312782574,0.0009506916109191891
ZI,797,SSp-n2/3,838,0.0009506678630859369
ARH,223,MOs2/3,962,0.0009504792609375
MPN,515,PP,1044,0.00095011218203125
PSTN,364,csc,336,0.000950032365625
PMv,1004,SSp-ll4,1094,0.00094970969296875
MPO,523,ORBvl5,1125,0.000949607979089355
PMv,1004,IG,19,0.00094956743984375
LM,210,SSp-n2/3,838,0.00094888909609375
LM,210,mfb,54,0.00094877027109375
ADP,72,EPI,958,0.00094860573828125
SUM,525,NTS,651,0.00094826955234375
LPO,226,ENTl1,1121,0.0009474475534179689
AHN,88,MOp6a,844,0.00094709638515625
TMv,1,RSPagl1,671,0.0009462447421875
TMv,1,FRP1,68,0.0009459244046875
PVp,126,ASO,332,0.0009456503875000001
LHA,194,VISpl6a,377,0.000943979160913086
PMv,1004,SPVC,429,0.0009439396845703119
SUM,525,PRE,1084,0.00094379700078125
LPO,226,AUDp2/3,251,0.0009437022546875
VMH,693,VISpor6a,312782648,0.0009425254124999999
PVH,38,AIv,119,0.0009424537234573359
DMH,830,AN,1017,0.0009423132865234369
PH,946,CUL,928,0.00094220051953125
PH,946,"CUL4, 5",1091,0.00094220051953125
TU,614,POST,1037,0.000941470075
TMv,1,LH,186,0.0009406584359375
TMv,1,PGRNl,978,0.00094029304140625
PVp,126,VTA,749,0.0009400442515625
PH,946,ICc,811,0.00093996941171875
LM,210,AId6b,831,0.000939826641796875
PVH,38,ccg,1108,0.00093933884296875
PSTN,364,SIM,1007,0.0009388220078125
VMH,693,SSp-bfd6a,1038,0.00093852927109375
LM,210,AUDd1,527,0.0009381013154296869
ZI,797,B,280,0.000938084806640625
SUM,525,SPFp,422,0.0009379143498046869
DMH,830,SubG,321,0.000937722551171875
STN,470,PeF,576073704,0.000937493232128906
MM,491,RSPagl6b,279,0.000937483369921875
PMv,1004,SSp-ul4,577,0.0009371390875
MM,491,SSp-bfd6a,1038,0.00093692440625
MM,491,SSp-ll5,1128,0.000936598403125
PVHd,63,och,117,0.00093591014453125
PH,946,VISl6a,74,0.0009357501378971099
MPN,515,CEAc,544,0.000935729433105469
TMv,1,MY-sat,379,0.0009356714513671869
LHA,194,SSp-bfd6b,1062,0.0009355368760253911
PVp,126,TR,566,0.000935432260546875
ADP,72,cc,776,0.000935011958441162
MPN,515,ECT,895,0.0009343864927612301
AHN,88,ORBvl6a,608,0.0009343114860351561
MPN,515,AIp,111,0.0009338417774332821
ARH,223,B,280,0.0009333672359375
ARH,223,AD,64,0.00093334514765625
PVp,126,scp,326,0.00093328045234375
SBPV,347,AId,104,0.000933002928865719
TMv,1,VISa5,312782562,0.000932536303125
MM,491,VISam6a,1046,0.000932199026171875
SUM,525,fp,971,0.000932047279296875
MPO,523,AIv1,704,0.00093149914921875
SO,390,chpl,108,0.00093031962734375
AHN,88,VISC6b,849,0.000930310994921875
DMH,830,AMBd,939,0.000930276300146484
LM,210,MGm,1088,0.00093000924296875
TMv,1,ORBvl1,969,0.0009298321634765619
ADP,72,PVHd,63,0.0009296893265625
ARH,223,mtt,690,0.00092962819140625
PVHd,63,VISam,394,0.0009295061322761529
PMv,1004,AUDpo5,791,0.0009294583375
TU,614,NLOT3,1139,0.0009287637625
TMv,1,onl,1016,0.0009285393578125
ARH,223,CS,679,0.00092796781875
SUM,525,act,908,0.0009277960890625
SUM,525,RSPd6a,274,0.0009272910349609369
MPO,523,sptV,794,0.0009264587718749999
STN,470,SSp-n,353,0.0009261532761352539
STN,470,LRN,235,0.0009258847337646481
VMH,693,SSs6b,893,0.0009257766
VMH,693,SIM,1007,0.00092569999921875
PH,946,AUDv2/3,755,0.0009251622625
TMv,1,PPT,1061,0.0009245702046875
SBPV,347,ORB,714,0.000924125478081179
TU,614,ccb,484682516,0.000923915269921875
ARH,223,GU6a,638,0.0009235830939453119
PMv,1004,RM,206,0.0009231035734375
LM,210,VISpor1,312782632,0.000922719330175781
MPO,523,Pa4,606826663,0.0009226004716796869
PVp,126,SSp,322,0.000922228543093514
LPO,226,VISrl1,312782604,0.0009219243482421869
MPO,523,V4r,153,0.0009218410578125
ADP,72,P-sat,1117,0.0009217570950683589
LM,210,NLL,612,0.0009217487234375
DMH,830,SSp-ul6b,1026,0.0009216979856781
TMv,1,MGd,1072,0.00092127621796875
VMH,693,PERI5,692,0.00092122338057251
PVp,126,P-sen,1132,0.000921014596504211
STN,470,CA3,463,0.0009192869491119381
PVH,38,LGv,178,0.000919176362207031
VMH,693,SSp-tr1,1006,0.0009186350031249999
VMH,693,SH,333,0.000918602846875
TMv,1,VISp4,721,0.00091847556171875
DMH,830,AUDp6b,1005,0.000918471666601562
ZI,797,MMl,606826647,0.000917329363671875
PVHd,63,AId1,996,0.00091704449375
