origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
MPN,515,AHN,88,0.141196507375
MPO,523,TU,614,0.140428429925
PVp,126,TU,614,0.1401487073
ARH,223,LHA,194,0.13542675615
STN,470,ZI,797,0.13535580016875
VMH,693,PVH,38,0.1353261322
ZI,797,LHA,194,0.1342382391
VMH,693,SUM,525,0.13411057939999999
TU,614,LPO,226,0.1293474756
LHA,194,AHN,88,0.12893210627499999
PH,946,AHN,88,0.12891022900000002
AHN,88,PMv,1004,0.1285248783
PVp,126,AHN,88,0.1268489901
MPO,523,LPO,226,0.12667866855
PMv,1004,MPO,523,0.12648804630000002
PMv,1004,ARH,223,0.1263445351
VMH,693,AVPV,272,0.1260450814
TU,614,ARH,223,0.1251322408
PVp,126,VMH,693,0.1217652842
TU,614,PMv,1004,0.12024032824999999
MPO,523,AHN,88,0.1172825143
SUM,525,LHA,194,0.11539396119999999
PVp,126,ARH,223,0.1152327757
VMH,693,PMv,1004,0.1148312305
PH,946,SUM,525,0.11189143630000001
ARH,223,TU,614,0.11097290679999999
PMv,1004,AHN,88,0.11076337544999999
TU,614,PVH,38,0.10980036375
MPN,515,PH,946,0.10884327615
LHA,194,MPO,523,0.105800396975
MPO,523,MPN,515,0.1057228214
PH,946,TU,614,0.10431741074999999
PH,946,LPO,226,0.1036597695
PMv,1004,PH,946,0.10237095435
ZI,797,PH,946,0.0991402104
ARH,223,AHN,88,0.09752089515000001
PH,946,PMv,1004,0.097392841
PVp,126,DMH,830,0.09725322285
VMH,693,PVHd,63,0.09603331150000001
PH,946,MPO,523,0.0958171823
AHN,88,MM,491,0.09426479890625
LHA,194,VMH,693,0.09392930631875
PH,946,DMH,830,0.09266399800000001
DMH,830,VMH,693,0.0918932133
ZI,797,STN,470,0.091042637
MPO,523,DMH,830,0.087236800875
MM,491,DMH,830,0.0867115564
MPN,515,DMH,830,0.08563951480000001
ARH,223,DMH,830,0.08491517230000001
ARH,223,VMH,693,0.0836678822
AHN,88,PVH,38,0.083024179
LPO,226,MPO,523,0.082910254
VMH,693,SBPV,347,0.08284967530000001
VMH,693,MM,491,0.0828246435734375
DMH,830,MPO,523,0.08218760935
MPN,515,PMv,1004,0.08141527135
VMH,693,ADP,72,0.0810460784
PVp,126,MPO,523,0.08057956165
PVH,38,LHA,194,0.079662478875
ARH,223,MPN,515,0.0794015796
PVp,126,PMv,1004,0.07858786599999999
AHN,88,PVHd,63,0.07747368685
MPO,523,SUM,525,0.0773533208
MM,491,MPN,515,0.07728303519999999
AHN,88,AVPV,272,0.07646575929999999
PMv,1004,VMH,693,0.0763632023
TU,614,AVPV,272,0.07545074635
VMH,693,PSTN,364,0.0751533727
MPN,515,ARH,223,0.07251474475
PVHd,63,LHA,194,0.072306159253125
DMH,830,TU,614,0.07152712525
MPO,523,ZI,797,0.071348582725
ARH,223,MPO,523,0.0697210906
MPN,515,LPO,226,0.069025201175
ARH,223,PH,946,0.0688741893
LPO,226,PH,946,0.068719727825
PH,946,MPN,515,0.06637383934999999
LHA,194,LPO,226,0.06632843441875
PMv,1004,DMH,830,0.065727471775
PVH,38,VMH,693,0.0651690053
PSTN,364,ZI,797,0.065116613428125
DMH,830,MPN,515,0.06481481492499999
TU,614,SUM,525,0.06442943605000001
ZI,797,VMH,693,0.06398627515
AHN,88,ADP,72,0.0633656625875
PH,946,VMH,693,0.06305865125
MM,491,PMv,1004,0.06275599785
DMH,830,PVHd,63,0.0616751960453125
MPO,523,AVPV,272,0.061323280725
LHA,194,TU,614,0.06096543005
TU,614,ADP,72,0.0608566819
ARH,223,ZI,797,0.060650167725
AHN,88,TMv,1,0.060325540275
ZI,797,PSTN,364,0.0590548
MM,491,VMH,693,0.056709171224999994
AHN,88,PVp,126,0.05646243295
TU,614,SBPV,347,0.0564176169375
PVp,126,LHA,194,0.056389471950000006
MPO,523,VMH,693,0.056373521990625
SUM,525,MPO,523,0.056129052874999995
VMH,693,TMv,1,0.05585276515
PVp,126,PH,946,0.05560788765
MM,491,ADP,72,0.05550103825
MPN,515,VMH,693,0.055247937324999996
LHA,194,PSTN,364,0.055081688899999995
TU,614,PVp,126,0.0550469038
PVH,38,AHN,88,0.054663825475000004
SUM,525,PH,946,0.054591622750000006
MPN,515,AVPV,272,0.05394120655
PVp,126,PVH,38,0.053442678099999995
VMH,693,PVp,126,0.053221233624999996
MPN,515,ADP,72,0.0524152479375
TU,614,TMv,1,0.0523104136625
DMH,830,LPO,226,0.0519775542125
PMv,1004,PVp,126,0.05193357365
ZI,797,AHN,88,0.051839514475
PH,946,ARH,223,0.05174167005
PMv,1004,SUM,525,0.050905616125
MPO,523,ADP,72,0.050696723
PMv,1004,PVH,38,0.049886198075
LHA,194,DMH,830,0.049869236725
SUM,525,AHN,88,0.049258912325
DMH,830,ARH,223,0.049140219625
PVH,38,TU,614,0.048204709175000006
AHN,88,SBPV,347,0.048145047999999996
PMv,1004,TMv,1,0.048127139725000004
ZI,797,TU,614,0.0478184336
MM,491,PSTN,364,0.04745400345
PVH,38,PH,946,0.047342593375000006
PVp,126,SBPV,347,0.0460217947
MPN,515,PVp,126,0.045735143475000004
MPN,515,PVH,38,0.045043887000000005
SUM,525,LPO,226,0.044839411837499996
ARH,223,PVH,38,0.0445185286
MM,491,TMv,1,0.0444560879
LPO,226,AHN,88,0.0441186594871094
PVH,38,MPO,523,0.043723024625
LHA,194,SUM,525,0.04366098695
PSTN,364,STN,470,0.043605526299999996
TU,614,PVHd,63,0.043059045225
PH,946,MM,491,0.0428617681625
PVHd,63,AHN,88,0.0422708006
DMH,830,SUM,525,0.042264365675
PMv,1004,LPO,226,0.0416852506
LM,210,LHA,194,0.04157265595
LHA,194,MM,491,0.0412924727632812
VMH,693,SCH,286,0.040528393675
ZI,797,MPN,515,0.040359843475000004
MPO,523,PVHd,63,0.0392867055
MM,491,PVHd,63,0.0391927039
MPO,523,ARH,223,0.03883722605
ARH,223,PVp,126,0.038743860225
MPN,515,SUM,525,0.03835682515
PMv,1004,ZI,797,0.038311653275
MM,491,AVPV,272,0.03819963315
PH,946,TMv,1,0.03782260755
LPO,226,SUM,525,0.0376394186
MM,491,ARH,223,0.037613187675
MM,491,LM,210,0.03732766345
MPO,523,PVH,38,0.037198030275
MM,491,PVH,38,0.03640115675
PVH,38,DMH,830,0.0362252485875
DMH,830,PVH,38,0.03622199315
STN,470,LHA,194,0.0355887196
DMH,830,PMv,1004,0.0350166280625
PVH,38,ZI,797,0.0348603829875
DMH,830,AVPV,272,0.034796354075
PVH,38,MPN,515,0.03461948704375
ARH,223,PMv,1004,0.034213102174999996
ZI,797,MPO,523,0.0338609667375
PMv,1004,MM,491,0.0337407819875
PVp,126,ADP,72,0.033679917250000004
MPN,515,TMv,1,0.0327263178375
ARH,223,LPO,226,0.0325278072
DMH,830,MM,491,0.0321984394976562
AHN,88,PSTN,364,0.0321719183625
AVPV,272,MPO,523,0.0317374647625
LHA,194,PVHd,63,0.0312383752625
PSTN,364,LPO,226,0.0308351223359375
PH,946,PVH,38,0.030772221725
PVH,38,ARH,223,0.0306062042125
AHN,88,SCH,286,0.0302754076625
PMv,1004,AVPV,272,0.0298892993
ARH,223,AVPV,272,0.0297477285
PVp,126,AVPV,272,0.029635111800000002
MPN,515,ZI,797,0.029290721118749998
ZI,797,DMH,830,0.0292643514625
LHA,194,MPN,515,0.0292079377625
PVp,126,TMv,1,0.028974037487499996
SUM,525,TU,614,0.028698418612500002
TMv,1,LHA,194,0.028395764599999998
PMv,1004,ADP,72,0.028311875375
LPO,226,MM,491,0.0274963430328125
TU,614,PSTN,364,0.0274664434625
LPO,226,ZI,797,0.027445817525
PH,946,PVHd,63,0.027190387875
MPO,523,MM,491,0.0270256791984375
PMv,1004,SBPV,347,0.027004401025
ARH,223,SBPV,347,0.026975774612500003
SCH,286,SBPV,347,0.026449160281250002
MPO,523,PMv,1004,0.026419086837499998
PSTN,364,PH,946,0.026120931025000002
PVHd,63,ZI,797,0.02607423188125
ZI,797,LPO,226,0.025738737609375
MPN,515,PVHd,63,0.02570769075
TU,614,MM,491,0.0254552523203125
PVH,38,PVHd,63,0.0253416289
SBPV,347,AHN,88,0.0249362715
SUM,525,ZI,797,0.024927482125
SO,390,LHA,194,0.0248815468947469
PH,946,PSTN,364,0.024776102749999997
LPO,226,TU,614,0.0245257733875
SBPV,347,TU,614,0.0241112544421875
AHN,88,SO,390,0.0239736242375
LHA,194,LM,210,0.0233279004
MM,491,SBPV,347,0.0231743705375
PH,946,AVPV,272,0.0230561984625
MPN,515,SBPV,347,0.0230383110125
PVH,38,LPO,226,0.022902884353125003
LHA,194,PVH,38,0.0228530456875
LHA,194,PMv,1004,0.02259705315
VMH,693,SO,390,0.022591473275000003
VMH,693,STN,470,0.0221306465734375
MPO,523,SBPV,347,0.022125378537499997
SBPV,347,MPN,515,0.0218670289277344
PH,946,PVp,126,0.021845629575
TU,614,SCH,286,0.0217012425
LHA,194,STN,470,0.0214464182296875
PVHd,63,PH,946,0.0214161819375
PMv,1004,PVHd,63,0.021317367925
SUM,525,MPN,515,0.021155913537499998
DMH,830,PVp,126,0.0210440514375
ADP,72,LHA,194,0.0207515177625
MPO,523,PSTN,364,0.02067573834375
ADP,72,MPO,523,0.020636381390625
DMH,830,SBPV,347,0.02032966145
SUM,525,DMH,830,0.0202831831125
ARH,223,ADP,72,0.020221343274999998
LHA,194,AVPV,272,0.0202187040125
LHA,194,ARH,223,0.01973722909375
LHA,194,TMv,1,0.019674486584375
ARH,223,PVHd,63,0.019411536200000003
DMH,830,ADP,72,0.019201325587500002
ADP,72,TU,614,0.0187244533765625
PVH,38,PMv,1004,0.0181628281625
PH,946,SBPV,347,0.018039899412499998
SBPV,347,SCH,286,0.018019299199999998
MM,491,PVp,126,0.0180023323375
AVPV,272,TU,614,0.017727751190625002
PSTN,364,TU,614,0.017695186403125
ZI,797,PVHd,63,0.0174930532875
SO,390,TU,614,0.0174713333018161
SUM,525,MM,491,0.0174176903221695
PVHd,63,PVH,38,0.017368024121875
ARH,223,SUM,525,0.017274279925
MPN,515,MM,491,0.0172093971205078
MPO,523,TMv,1,0.017180193340625
ARH,223,TMv,1,0.017167537099999998
PVHd,63,TU,614,0.016361659059375002
PH,946,ADP,72,0.01595733601875
SCH,286,AHN,88,0.0157488473734375
SBPV,347,DMH,830,0.0157173827890625
AVPV,272,MPN,515,0.015694507215625
VMH,693,LM,210,0.01541346786875
ZI,797,PVH,38,0.0152690988625
PVp,126,SUM,525,0.0152633830125
DMH,830,PSTN,364,0.0150727775296875
MPO,523,SO,390,0.01493568908125
PVH,38,PVp,126,0.01481774485625
